meanfreq,sd,label
0.168957754136657,0.0720754643429245,1
0.16646939815736,0.0775714642850028,1
0.147872770637509,0.0873802505450399,1
0.148742418150761,0.0862599270568749,1
0.138676548890239,0.0881892112152568,1
0.150704948721652,0.0871271451441164,1
0.15430563572488,0.0847895051439049,1
0.154811853763153,0.0832018319096689,1
0.167105280056346,0.0748071489295631,1
0.188814880251645,0.0704845280413427,1
0.134961588077945,0.0620470836601332,1
0.142010214070251,0.0671193783038339,1
0.141046605940704,0.065363307481301,1
0.146683932675445,0.0662410925615489,1
0.134105720626704,0.0643985425605075,1
0.13729500881056,0.0652833492174039,1
0.141913031645417,0.0641110877499383,1
0.1393327014016,0.0636109331397225,1
0.134991571063835,0.0639452170358819,1
0.145020841136659,0.0672983163573247,1
0.111692075989485,0.0797445227076995,1
0.133431190306441,0.0755900486286304,1
0.110682667529229,0.0776455242286566,1
0.128337349898811,0.083162523171595,1
0.133594831554796,0.0775150364682843,1
0.128461597215403,0.0770235939067617,1
0.118850223959453,0.0770886465131148,1
0.141909368373887,0.0761535459601137,1
0.11376371575282,0.0768318705469574,1
0.150862474929074,0.0748311909422834,1
0.137313249497281,0.0775834968750001,1
0.144523570260138,0.0760593046680599,1
0.145530570448817,0.0785473451919572,1
0.138794665311664,0.0744728008960907,1
0.149095715575162,0.0739029423625044,1
0.145027257360602,0.0802440267257515,1
0.149560765780336,0.076884562585783,1
0.148974343095987,0.0773947752584378,1
0.159905386526041,0.0774852273282348,1
0.146143733587507,0.0732490303008282,1
0.171766033018707,0.064629033320884,1
0.153503740031818,0.0742933225372651,1
0.168304611196116,0.0736338756139458,1
0.149826808029229,0.0795810217960101,1
0.183792890764747,0.0611669244190421,1
0.14919217323046,0.0831248508485519,1
0.155399607391882,0.0826149644054722,1
0.167347484969952,0.071740285217936,1
0.166612681102571,0.0681550997333099,1
0.149992573629556,0.0775287414413137,1
0.173168211549185,0.0688504949482422,1
0.177641968636382,0.059645696915987,1
0.173184406088637,0.063167166489116,1
0.163668454558969,0.0656483218584502,1
0.185592178639536,0.0613663612531201,1
0.163194494452727,0.0674509393139967,1
0.174940014355275,0.0615813305342191,1
0.177702059392396,0.0612815058254991,1
0.188636890060515,0.0640483480423616,1
0.178219896307931,0.0640018207508239,1
0.174805537198628,0.061148638417703,1
0.0994244101427409,0.0714716194808831,1
0.124061765667002,0.080143374793605,1
0.116339979226607,0.0772537866944794,1
0.128032882531837,0.0744621629144527,1
0.124882635428275,0.0778078329989041,1
0.136521091816609,0.0786297660563154,1
0.213732371709091,0.0577047388249589,1
0.120882625458816,0.0816201230305153,1
0.130656207984401,0.0795230017885387,1
0.141769237621721,0.0765141765025578,1
0.110820255078218,0.0795396202474025,1
0.113420450240725,0.0800055339883219,1
0.117323088315274,0.0781953102393532,1
0.122911111973209,0.0748678898856966,1
0.122217801281866,0.0796971275764768,1
0.120109580647491,0.0840880035117191,1
0.130000828796637,0.0791871975132175,1
0.122232696095767,0.0746691401626129,1
0.110310688819871,0.0771342518862258,1
0.108406688824369,0.0696110438612704,1
0.125249217244195,0.092349531280953,1
0.118448742784077,0.0857126396997911,1
0.137523380133708,0.0887247687278286,1
0.1200078196605,0.0865585785023368,1
0.124189516821025,0.088595688302619,1
0.134334619358958,0.0880720121126652,1
0.126625550283918,0.0882779602384918,1
0.130311595543785,0.0849175837255185,1
0.131091215629483,0.0873405078205972,1
0.112516490362094,0.0895037690151078,1
0.224382350013697,0.0485466905353938,1
0.221101809470891,0.0476040764851879,1
0.219193733309291,0.0468445717044608,1
0.220189779951354,0.0497850821170683,1
0.225582197675746,0.0460586409373503,1
0.223091747452828,0.0446971062014909,1
0.222858593227754,0.0473527692002884,1
0.22501241794761,0.0485239814074917,1
0.220832088757165,0.0441085376279783,1
0.221884893097278,0.0477891677136066,1
0.146479688191456,0.0718698425840579,1
0.1503960797714,0.0742387714351695,1
0.140897429061206,0.0737192018475662,1
0.143251917769361,0.0706890006637477,1
0.142018090561114,0.0713828930479584,1
0.145987970802798,0.0736311920420068,1
0.14000801034295,0.0722436788415288,1
0.138607882598261,0.0711989562347963,1
0.143060223394683,0.0716366360126287,1
0.151400509219079,0.0758049431773778,1
0.166702183944084,0.0720702757108042,1
0.163451395458037,0.0740102875613843,1
0.159683888475438,0.0727851938222893,1
0.166783350120461,0.0717618831306535,1
0.165367601515744,0.0749772095506551,1
0.167167998269431,0.071987312600778,1
0.165822738994176,0.0769776738379675,1
0.169675291541461,0.0730168308789529,1
0.16504496888728,0.0761729106279806,1
0.167060104449327,0.0732044006661349,1
0.169344454085239,0.0688440853656549,1
0.16139339341425,0.0664911363818182,1
0.17699199191799,0.058681185169201,1
0.171409390613785,0.0621245029563011,1
0.0757009859039162,0.0895986865597368,1
0.0482540751859225,0.0701674209704598,1
0.0596454867381567,0.0728365426218379,1
0.0974639001050904,0.0937305832217756,1
0.0621823118609672,0.0878894037873831,1
0.0805712834006217,0.0919542827716553,1
0.0793688663890515,0.0886501474832626,1
0.0848065447872608,0.0900356047731449,1
0.213732371709091,0.0577047388249589,1
0.19932052627914,0.0524992116022558,1
0.198693671926771,0.0466557600599751,1
0.201900171997016,0.0485608862270464,1
0.203616685596249,0.053489372114179,1
0.209631959698605,0.049309682949489,1
0.208580697670003,0.0417469944422731,1
0.195322903396527,0.0576802921787007,1
0.193204689918693,0.0568269111445274,1
0.199662152779838,0.0610421189561668,1
0.196417513378714,0.0574975215146885,1
0.206392859715211,0.0531970499177829,1
0.197425728275017,0.0548293392531698,1
0.205080371412695,0.0569440912528431,1
0.161385769814879,0.0626197510513799,1
0.154383414037743,0.0612599327162798,1
0.152650891148533,0.0617811225964825,1
0.156605509761949,0.0602948392779673,1
0.157601084713327,0.0615232841021238,1
0.157013279649406,0.061556023547291,1
0.155076463818065,0.060755109399755,1
0.154977717240384,0.0614261663011566,1
0.153218480112319,0.0608564729953674,1
0.152132514374701,0.0617163216766143,1
0.154433826066903,0.0614164732598493,1
0.156930642933999,0.06093799279627,1
0.158180583685761,0.0613909983365477,1
0.153900316504485,0.0636192289594105,1
0.153904875365549,0.0618818836389153,1
0.154345078061347,0.0618584702847096,1
0.16086218212266,0.0604963882460364,1
0.158373857329965,0.0618271192708603,1
0.154637160518714,0.0606535729027431,1
0.158008677836942,0.0615908390507608,1
0.158993749007326,0.061618987188776,1
0.166103114079413,0.063618611397309,1
0.16239089652405,0.0616965434661334,1
0.164086018335543,0.061908924839984,1
0.158466257174364,0.062491424944821,1
0.161176007604253,0.0608028967224474,1
0.158300109135477,0.0624373719781497,1
0.152752794688866,0.0623871024682873,1
0.147733873983304,0.065073232730454,1
0.145859236977599,0.0667080229844099,1
0.149611774760845,0.0617814596888465,1
0.155434699965304,0.0619335413294249,1
0.159621373688141,0.0629861883846445,1
0.158040154323834,0.0606396771475706,1
0.160500640284798,0.0615830082241461,1
0.158272151328019,0.0608179539082553,1
0.155595180612626,0.0602410759597695,1
0.150899011978933,0.0623829195203873,1
0.151836487051684,0.0616707025582408,1
0.155364484214153,0.0619814981960053,1
0.159510792245486,0.0610740412093208,1
0.15418957504541,0.0634800756374402,1
0.156321175603224,0.0623622433403041,1
0.153381753379827,0.0709076255035284,1
0.146756904639201,0.0730949280416007,1
0.162613804473338,0.0745522815689474,1
0.152234573053014,0.0745356257937853,1
0.165155638218331,0.0716528346282188,1
0.16775566316893,0.0703381924075127,1
0.155535431753113,0.0738152191232831,1
0.145720764202885,0.0960299300971693,1
0.139583068151053,0.0784995574906746,1
0.145132660051701,0.0815187797837506,1
0.119621591649924,0.0829239985856102,1
0.13315763116646,0.0775973261606577,1
0.126735084444413,0.0834925288441753,1
0.127124645652606,0.0811674599315639,1
0.132854630944081,0.0844072389953899,1
0.18871643142706,0.0659113060080295,1
0.181494959091043,0.0729247032505393,1
0.192275378495673,0.0608178194463073,1
0.203082755698515,0.0588759845146248,1
0.166857555684676,0.0768286718864785,1
0.187391060673439,0.0596586323446976,1
0.194088200287042,0.0613791176746427,1
0.185908157327131,0.0623589425292661,1
0.178027567272888,0.0705478959165108,1
0.187952069004222,0.0658551502546365,1
0.191695425829813,0.0589975813083931,1
0.189748980146736,0.068090786548544,1
0.18840835645506,0.0672711058996945,1
0.18221902134964,0.0617129881980051,1
0.187054737350388,0.0630777246858063,1
0.17677539624951,0.0679057511697956,1
0.153610337017027,0.0846851272114925,1
0.187299264586976,0.0644545760109288,1
0.157271986493117,0.0722151880188308,1
0.183141690770791,0.0706418536641492,1
0.201387416160281,0.059991465074414,1
0.186237863234528,0.0588565470836388,1
0.194414168515679,0.0638002681537761,1
0.18711449570051,0.0682302535206724,1
0.180909867223268,0.0624581655475285,1
0.188575330317476,0.0608621935572413,1
0.192898668117474,0.0579855113107113,1
0.190970365509418,0.0603293811656578,1
0.187092861422563,0.0605648148198877,1
0.181902624335104,0.0626000047003228,1
0.160362608300531,0.0785124611807481,1
0.190526304902629,0.0609467276481894,1
0.183018208364852,0.0602423688824787,1
0.190442983729727,0.0613754062334393,1
0.195946840598821,0.0632713267930483,1
0.194610652438365,0.062497418645533,1
0.193604700597014,0.0613164270096845,1
0.186411124030289,0.0647378170344937,1
0.193800839171614,0.0586374681611946,1
0.167281420660862,0.0771215263010136,1
0.188100333551646,0.0557353713651547,1
0.186064229797165,0.0569333488851887,1
0.186823707190707,0.0571620362377416,1
0.19414334162547,0.0654773879106407,1
0.188859729950779,0.0571510063887962,1
0.175929104195083,0.0672283669949023,1
0.193228993388696,0.0603203575416553,1
0.190071642944955,0.0607147445116401,1
0.190836909803466,0.0610801627837125,1
0.194639406318436,0.0600585589660877,1
0.17645705803422,0.0777643995616963,1
0.199280686832276,0.0596103484882686,1
0.179659120269972,0.0738934449751662,1
0.194606312815826,0.0593813329131119,1
0.204981834035988,0.061316199715316,1
0.196425257837298,0.0588223752506391,1
0.190982604668008,0.0604193769216664,1
0.193812334807607,0.0590790324191984,1
0.18230645857278,0.0636641664880068,1
0.186898029740229,0.0567972117494372,1
0.189611564848708,0.059549822109956,1
0.186084811352226,0.0629967816743497,1
0.19213397157009,0.060480362036626,1
0.166416082023536,0.0790230223280867,1
0.199614516396955,0.0598702998304167,1
0.12945252973484,0.0808599831892013,1
0.183109872502572,0.0709249356804681,1
0.195051922568382,0.0594112350844534,1
0.194983781261983,0.0605601422091915,1
0.183124767973203,0.0598200840290893,1
0.186511164867291,0.0748680240658423,1
0.186307260212104,0.0690130939980034,1
0.187740126437495,0.0567356518915733,1
0.188610534501954,0.0707988800401059,1
0.187126949309973,0.0595771278807267,1
0.189498676348088,0.0615454443455736,1
0.178618409296533,0.0728849260878504,1
0.175614173427788,0.0629799367351581,1
0.194780944465327,0.0576145793910446,1
0.177096208759658,0.0603346244397208,1
0.184848296534312,0.0580347993374242,1
0.18620792496891,0.0656740174538975,1
0.165026456348144,0.0771528530046274,1
0.0858316065471852,0.0913951209927606,1
0.0393633425835608,0.0604473358376124,1
0.146393370987463,0.0690316208310029,1
0.132951181657262,0.064670456660283,1
0.138353785122478,0.0695799670629829,1
0.171756111764846,0.0644370602592156,1
0.136473791237421,0.069882802748936,1
0.128093693012867,0.0676900206149411,1
0.129027921569142,0.0673866179888919,1
0.150227240649043,0.0719603044802167,1
0.12213446663004,0.0666073160592986,1
0.142488926197212,0.0670238919798736,1
0.128814532208159,0.0638448869812432,1
0.183966744998277,0.0478367424799118,1
0.173630394598895,0.044739311940958,1
0.18119146859112,0.0490230907021261,1
0.184187312846876,0.0504187367539868,1
0.187038222619017,0.0508319296415438,1
0.187508937517199,0.0490141012443978,1
0.193306449435416,0.0508397849927941,1
0.192391211308298,0.0490826096852864,1
0.193976816243307,0.0476098262083072,1
0.184306163683065,0.0494442005142516,1
0.195273945254398,0.0645223225262893,1
0.189331395078705,0.0649763984842053,1
0.170462848133659,0.0755476720872693,1
0.161490005282343,0.0728593199104062,1
0.153327066015167,0.0740621399401722,1
0.18906495028061,0.0625762898018,1
0.197205246337333,0.0626362903212289,1
0.199253439910797,0.0571167121217789,1
0.150704184503827,0.0742101517527468,1
0.138336323031331,0.0856926548320765,1
0.156862418598298,0.0879616669061805,1
0.15216792502034,0.0825415973834593,1
0.144681384102165,0.0809310366648457,1
0.162226812579405,0.0812610442726486,1
0.126679195008177,0.0802134382452158,1
0.157578737005072,0.0796979473887207,1
0.156462933114379,0.0792672093427124,1
0.130536602629431,0.0853656850592624,1
0.196022704711885,0.0450931834751904,1
0.200513094818464,0.0449397743124815,1
0.199619534056918,0.0429148172019605,1
0.202450068548052,0.0436192310652804,1
0.207534421740206,0.0510738319601811,1
0.14071692787987,0.08179323610059,1
0.212619816910248,0.0498330124454601,1
0.201428028713925,0.0446311109431576,1
0.205776113649037,0.0449437203358152,1
0.2065069377474,0.0486989561920778,1
0.135916935458062,0.0911193599335312,1
0.159270116072439,0.080240429445465,1
0.160374899938159,0.0763471030089841,1
0.160468200981179,0.077850797237261,1
0.130917546547937,0.0886218734320057,1
0.137654742945402,0.0844765966573451,1
0.153446982775851,0.0836131560439369,1
0.163812988927306,0.0733769864847927,1
0.152937489548347,0.0870013315767599,1
0.15462310484897,0.0830563304199669,1
0.139546332570653,0.0702477848558819,1
0.141730340392627,0.0722898196150814,1
0.152080515980076,0.0717926482678346,1
0.150002434622111,0.0683275879554499,1
0.141262751040893,0.0726993257285441,1
0.144461439966255,0.0699219831421084,1
0.148932668273374,0.0716973936400148,1
0.147380704865186,0.0707755379546558,1
0.132709974832758,0.0819955866720866,1
0.115557339807295,0.0860306789119943,1
0.133108102155568,0.0837787924054323,1
0.133405139998929,0.0882644395497066,1
0.126405749358409,0.085713647826779,1
0.130041559420507,0.084852860280054,1
0.128899303946204,0.0890102762104716,1
0.138850843679527,0.078971465049076,1
0.133107894551095,0.0796346833072622,1
0.135603866543492,0.0861224449981,1
0.12900312633846,0.0704660000969339,1
0.125830380507984,0.0777816615993042,1
0.169634629445826,0.0623523044008116,1
0.145676199982737,0.0669089762804661,1
0.150660627332232,0.07206724375494,1
0.137412268117049,0.094762717663917,1
0.148504902882594,0.093163413081212,1
0.129494630835827,0.0945346170225344,1
0.141017301322047,0.0876063289434443,1
0.124434552463985,0.0919936968171914,1
0.140373168388339,0.0914652002791049,1
0.142133366357538,0.0913720009529876,1
0.136930257059756,0.0893416070146141,1
0.129408890549603,0.0917203249970775,1
0.141598185224657,0.0925148604671633,1
0.155171185326061,0.0679618955915592,1
0.164710427783925,0.0678184832315368,1
0.169446227850074,0.0605204079770762,1
0.171524781357938,0.0666523591166834,1
0.165675768115813,0.0686997587650652,1
0.175236546760989,0.0653820532450942,1
0.173356130314581,0.0691921453990703,1
0.167688531356774,0.067265353848034,1
0.177154006090898,0.0665376793978173,1
0.167092111228909,0.0652471188301774,1
0.135439920944703,0.0870483507970617,1
0.11133671683626,0.0750826127467077,1
0.126490156722992,0.0762562186152416,1
0.143503898029187,0.0733339100011905,1
0.0984012637236998,0.0766876150884615,1
0.133789167095246,0.0744592521577351,1
0.14210779066342,0.0751278736660061,1
0.125046512710596,0.0744835061137991,1
0.118012458199562,0.0761852165411011,1
0.146408769257035,0.0702900957178044,1
0.147246228467385,0.0711910841083304,1
0.136544994819496,0.0798856328370929,1
0.131649275528868,0.0836496558530057,1
0.136619900905995,0.0901570605176864,1
0.136357872715555,0.0814647769002207,1
0.113998321348018,0.0874235792817847,1
0.134280484364213,0.0806639747327374,1
0.131286983211723,0.0850924681251647,1
0.146211067453349,0.0810704213267312,1
0.114047962714921,0.0802082067201216,1
0.13048390863126,0.081462910129364,1
0.163449140726326,0.0808875117792749,1
0.158351723241479,0.0887810310483948,1
0.194226393735971,0.0653370998680877,1
0.183167357531277,0.0769986966680145,1
0.166508275187776,0.0725477688323719,1
0.190603691148289,0.067508164873306,1
0.174151583676517,0.0754320952338964,1
0.173094591616863,0.0789379180869499,1
0.180052131225165,0.0740809267657595,1
0.18774139707265,0.0631410904639249,1
0.174623241143111,0.088853059262127,1
0.195126971088906,0.0702980188357762,1
0.187102575043844,0.0691626643493843,1
0.179253334989824,0.0879597289465656,1
0.183001513928352,0.0625956964684749,1
0.204096023324395,0.0671991454495928,1
0.187881443431013,0.07288968164266,1
0.170904351913917,0.0559542349546966,1
0.16931040372246,0.0554378673680363,1
0.167901402607754,0.0595371334555429,1
0.169667925630139,0.0542235651008564,1
0.172242859489748,0.0548064682338022,1
0.169736246982977,0.0590587449949564,1
0.168790829817161,0.0551435227913695,1
0.169100155792767,0.0540764837299484,1
0.165101812126933,0.0614347064722535,1
0.169299932809682,0.0605871182559689,1
0.161798948327181,0.0707320623224157,1
0.141996009446705,0.0777296863726038,1
0.151755274716118,0.0701095065994163,1
0.155791035791007,0.0729551581697774,1
0.132078768281568,0.083579118804176,1
0.156413665527814,0.0763290432311297,1
0.134505931672854,0.084255137813054,1
0.169411839888985,0.0752300083780491,1
0.155245843927857,0.0723122977387358,1
0.14988688274853,0.0760851306026307,1
0.159722448944664,0.0768121602186985,1
0.157421445832095,0.0803343709474336,1
0.170624945979704,0.0726674786373537,1
0.113848479829544,0.0778400575537928,1
0.167498444219671,0.072582747900357,1
0.165146872051729,0.0706951600459867,1
0.146445287758988,0.0819162023735924,1
0.169186047892606,0.0657680495178745,1
0.136065630956284,0.083185705811665,1
0.157534008048765,0.072466278074794,1
0.156780763095575,0.0692970701975162,1
0.159333402788607,0.0784276854217784,1
0.164565494732381,0.0666915944300552,1
0.146240822189093,0.0781535536962115,1
0.138546156107328,0.0762281279662023,1
0.141419399798534,0.0737492744554102,1
0.135681635528123,0.0770218469868459,1
0.161037847853881,0.0734257698713488,1
0.112447709523631,0.0843636567405392,1
0.155223572722049,0.0732009663180069,1
0.162410549902868,0.0599522469913541,1
0.124929626308851,0.0816825061620384,1
0.141964823717036,0.0810823720400018,1
0.176505733884467,0.0766809497392954,1
0.160625873271433,0.0671354349159237,1
0.156032242057394,0.0781288984143344,1
0.0746750830668221,0.0729472184024186,1
0.092578894206037,0.0802891899079098,1
0.101277916320729,0.075060940663822,1
0.0914363349246367,0.0770617154938644,1
0.137206216866728,0.0751992502085668,1
0.152670014949406,0.0673683936422482,1
0.1717128710597,0.0616709466240466,1
0.143808838882244,0.078842732670067,1
0.152846475494878,0.0701845657131918,1
0.151462713566517,0.0675620608484407,1
0.13844648883951,0.0793461052239834,1
0.157952768342586,0.0765766655943138,1
0.0979861935168842,0.0797488176785224,1
0.141078075761543,0.0855642398280767,1
0.14650598812457,0.0804598044423198,1
0.158623392273302,0.0706210803235018,1
0.159791677544487,0.0705986069309787,1
0.113668887216221,0.0841210985480436,1
0.151171349850652,0.0755711160271213,1
0.161332549947524,0.0781503032171589,1
0.127479756531671,0.0671208285797608,1
0.155192655307259,0.0654453153933598,1
0.146755191863153,0.0651608331632468,1
0.15521909133343,0.0704975642420712,1
0.165368522574341,0.0462803743233411,1
0.174185611505543,0.0523639609732191,1
0.171727314171184,0.0494870213472524,1
0.176459313536597,0.0506751031268051,1
0.177694878513132,0.0503923187119857,1
0.176352183478169,0.0504095272272387,1
0.156120751761127,0.0636485960539641,1
0.152185584006062,0.0633144888182491,1
0.152266536880836,0.063457391103734,1
0.149790787371216,0.0611397784204811,1
0.155785368058964,0.0593113063790481,1
0.156147038141177,0.0603799256712409,1
0.149948362357808,0.0601300655784385,1
0.159003323573673,0.060682749293501,1
0.159321346493602,0.0630103112581373,1
0.156240401651651,0.0637870483256134,1
0.150051976143662,0.0572237979580377,1
0.15067215677041,0.0607451948193282,1
0.151921812966237,0.0580633991413851,1
0.153062675487726,0.0596160877759589,1
0.150139716083146,0.0613959972865699,1
0.155867356107904,0.0600964699145584,1
0.155130130466954,0.0629402972477575,1
0.153817457008729,0.0589047084227482,1
0.153715932575331,0.0600921619643662,1
0.153085133034017,0.0670940405568626,1
0.157644191314507,0.0606787001528761,1
0.155181094309794,0.067148873871416,1
0.153942990690025,0.0617566425536164,1
0.153964544697901,0.0607390378554042,1
0.157915103321017,0.0621026099613043,1
0.162173227008715,0.0618839195989734,1
0.156166413008131,0.0627362345534453,1
0.162064966554606,0.0622046977849118,1
0.152736965644246,0.0621626098206237,1
0.154292082480072,0.0593072363192182,1
0.156767005076604,0.0576876650729223,1
0.154152441675604,0.0629032952518305,1
0.149878323919105,0.0613492303960448,1
0.150108822534518,0.0590217377399404,1
0.149456886810862,0.0601921282801086,1
0.152130599125522,0.0630659998592141,1
0.151531524374169,0.0580705468239027,1
0.157614967322428,0.0581505556552607,1
0.151472179269969,0.0580724058950588,1
0.155263814583009,0.0629078723034724,1
0.156515060157169,0.0639305746206751,1
0.155523798845861,0.0592804075719277,1
0.15168444443407,0.0608579006921338,1
0.153086878828111,0.062741551510542,1
0.151356431167559,0.0622241631702809,1
0.151334348687429,0.0573783129889048,1
0.147805726264527,0.062465639738837,1
0.147936620268291,0.0580775627007314,1
0.159023392788525,0.0651909282664324,1
0.155586912569314,0.060044654275857,1
0.151272282988463,0.0633194388312464,1
0.148920935313227,0.0611418708200293,1
0.168052375223946,0.0573319031493273,1
0.163779193132155,0.0589154751936029,1
0.178051398902744,0.0612583411868176,1
0.159451662675716,0.0651546754115128,1
0.16768473059239,0.0611490332873985,1
0.160450208872965,0.0624978788087327,1
0.167116727619192,0.0580388946225582,1
0.158040661775569,0.0719372529099827,1
0.163541346640674,0.061634105856593,1
0.162438929703756,0.0599440882265267,1
0.160560924684563,0.0599731661926256,1
0.17013601221381,0.0600674004027456,1
0.16885421383842,0.0609126077705806,1
0.175469839872799,0.0602014923737455,1
0.16888488208043,0.0591115548016041,1
